Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_27,VPWR,li1,20.7000,40.8000,1.799990
FILLER_11_15,VPWR,li1,15.1800,40.8000,1.799990
FILLER_11_3,VPWR,li1,9.6600,40.8000,1.799990
FILLER_10_189,VPWR,li1,92.6900,40.8000,1.799951
FILLER_10_177,VPWR,li1,89.7000,40.8000,1.799951
FILLER_10_165,VPWR,li1,84.1800,40.8000,1.799952
FILLER_10_153,VPWR,li1,78.6600,40.8000,1.799953
FILLER_10_141,VPWR,li1,73.1400,40.8000,1.799954
FILLER_10_139,VPWR,li1,69.6900,40.8000,1.799954
FILLER_10_133,VPWR,li1,68.0800,40.8000,1.799954
FILLER_10_121,VPWR,li1,63.9400,40.8000,1.799956
FILLER_10_109,VPWR,li1,55.8900,40.8000,1.799959
FILLER_10_103,VPWR,li1,54.2800,40.8000,1.799960
FILLER_10_91,VPWR,li1,50.1400,40.8000,1.799964
FILLER_10_85,VPWR,li1,45.3100,40.8000,1.799968
FILLER_10_83,VPWR,li1,43.9300,40.8000,1.799968
FILLER_10_77,VPWR,li1,42.3200,40.8000,1.799970
FILLER_10_65,VPWR,li1,38.1800,40.8000,1.799974
FILLER_10_53,VPWR,li1,32.6600,40.8000,1.799979
FILLER_10_41,VPWR,li1,27.1400,40.8000,1.799985
FILLER_10_29,VPWR,li1,21.6200,40.8000,1.799990
FILLER_10_27,VPWR,li1,18.1700,40.8000,1.799990
FILLER_10_15,VPWR,li1,15.1800,40.8000,1.799990
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.799990
FILLER_9_189,VPWR,li1,92.6900,35.3600,1.800000
FILLER_9_181,VPWR,li1,90.6200,35.3600,1.800000
FILLER_9_169,VPWR,li1,86.0200,35.3600,1.800000
FILLER_9_167,VPWR,li1,82.5700,35.3600,1.800000
FILLER_9_161,VPWR,li1,80.9600,35.3600,1.800000
FILLER_9_149,VPWR,li1,76.8200,35.3600,1.800000
FILLER_9_137,VPWR,li1,71.3000,35.3600,1.800000
FILLER_9_125,VPWR,li1,65.7800,35.3600,1.800000
FILLER_9_113,VPWR,li1,60.2600,35.3600,1.800000
FILLER_9_111,VPWR,li1,56.8100,35.3600,1.800000
FILLER_9_105,VPWR,li1,55.2000,35.3600,1.800000
FILLER_9_93,VPWR,li1,51.0600,35.3600,1.800000
FILLER_9_81,VPWR,li1,45.5400,35.3600,1.800000
FILLER_9_69,VPWR,li1,40.0200,35.3600,1.800000
FILLER_9_57,VPWR,li1,34.5000,35.3600,1.800000
FILLER_9_55,VPWR,li1,31.0500,35.3600,1.800000
FILLER_9_51,VPWR,li1,29.9000,35.3600,1.800000
FILLER_9_39,VPWR,li1,26.2200,35.3600,1.800000
FILLER_9_27,VPWR,li1,20.7000,35.3600,1.800000
FILLER_9_15,VPWR,li1,15.1800,35.3600,1.800000
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.800000
FILLER_8_189,VPWR,li1,92.6900,35.3600,1.800000
FILLER_8_177,VPWR,li1,89.7000,35.3600,1.800000
FILLER_8_165,VPWR,li1,84.1800,35.3600,1.800000
FILLER_8_153,VPWR,li1,78.6600,35.3600,1.800000
FILLER_8_141,VPWR,li1,73.1400,35.3600,1.800000
FILLER_8_139,VPWR,li1,69.6900,35.3600,1.800000
FILLER_8_133,VPWR,li1,68.0800,35.3600,1.800000
FILLER_8_121,VPWR,li1,63.9400,35.3600,1.800000
FILLER_8_109,VPWR,li1,58.4200,35.3600,1.800000
FILLER_8_97,VPWR,li1,52.9000,35.3600,1.800000
FILLER_8_85,VPWR,li1,47.3800,35.3600,1.800000
FILLER_8_83,VPWR,li1,43.9300,35.3600,1.800000
FILLER_8_77,VPWR,li1,42.3200,35.3600,1.800000
FILLER_8_65,VPWR,li1,38.1800,35.3600,1.800000
FILLER_8_53,VPWR,li1,32.6600,35.3600,1.800000
FILLER_8_41,VPWR,li1,27.1400,35.3600,1.800000
FILLER_8_29,VPWR,li1,21.6200,35.3600,1.800000
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.800000
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.800000
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.800000
FILLER_7_189,VPWR,li1,92.6900,29.9200,1.800000
FILLER_7_181,VPWR,li1,90.6200,29.9200,1.800000
FILLER_7_169,VPWR,li1,86.0200,29.9200,1.800000
FILLER_7_167,VPWR,li1,82.5700,29.9200,1.800000
FILLER_7_161,VPWR,li1,80.9600,29.9200,1.800000
FILLER_7_149,VPWR,li1,76.8200,29.9200,1.800000
FILLER_7_137,VPWR,li1,71.3000,29.9200,1.800000
FILLER_7_125,VPWR,li1,65.7800,29.9200,1.800000
FILLER_7_113,VPWR,li1,60.2600,29.9200,1.800000
FILLER_7_111,VPWR,li1,56.8100,29.9200,1.800000
FILLER_7_105,VPWR,li1,55.2000,29.9200,1.800000
FILLER_7_93,VPWR,li1,51.0600,29.9200,1.800000
FILLER_7_81,VPWR,li1,45.5400,29.9200,1.800000
FILLER_7_69,VPWR,li1,40.0200,29.9200,1.800000
FILLER_7_57,VPWR,li1,34.5000,29.9200,1.800000
FILLER_7_55,VPWR,li1,31.0500,29.9200,1.800000
FILLER_7_51,VPWR,li1,29.9000,29.9200,1.800000
FILLER_7_39,VPWR,li1,26.2200,29.9200,1.800000
FILLER_7_27,VPWR,li1,20.7000,29.9200,1.800000
FILLER_7_15,VPWR,li1,15.1800,29.9200,1.800000
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.800000
FILLER_6_189,VPWR,li1,92.6900,29.9200,1.800000
FILLER_6_177,VPWR,li1,89.7000,29.9200,1.800000
FILLER_6_165,VPWR,li1,84.1800,29.9200,1.800000
FILLER_6_153,VPWR,li1,78.6600,29.9200,1.800000
FILLER_6_141,VPWR,li1,73.1400,29.9200,1.800000
FILLER_6_139,VPWR,li1,69.6900,29.9200,1.800000
FILLER_6_133,VPWR,li1,68.0800,29.9200,1.800000
FILLER_6_121,VPWR,li1,63.9400,29.9200,1.800000
FILLER_6_109,VPWR,li1,58.4200,29.9200,1.800000
FILLER_6_97,VPWR,li1,52.9000,29.9200,1.800000
FILLER_6_85,VPWR,li1,47.3800,29.9200,1.800000
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.800000
FILLER_6_77,VPWR,li1,42.3200,29.9200,1.800000
FILLER_6_65,VPWR,li1,38.1800,29.9200,1.800000
FILLER_6_53,VPWR,li1,32.6600,29.9200,1.800000
FILLER_6_41,VPWR,li1,27.1400,29.9200,1.800000
FILLER_6_29,VPWR,li1,21.6200,29.9200,1.800000
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.800000
FILLER_6_15,VPWR,li1,15.1800,29.9200,1.800000
FILLER_6_3,VPWR,li1,9.6600,29.9200,1.800000
FILLER_5_189,VPWR,li1,92.6900,24.4800,1.800000
FILLER_5_181,VPWR,li1,90.6200,24.4800,1.800000
FILLER_5_169,VPWR,li1,86.0200,24.4800,1.800000
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.800000
FILLER_5_161,VPWR,li1,80.9600,24.4800,1.800000
FILLER_5_149,VPWR,li1,76.8200,24.4800,1.800000
FILLER_5_137,VPWR,li1,71.3000,24.4800,1.800000
FILLER_5_125,VPWR,li1,65.7800,24.4800,1.800000
FILLER_5_113,VPWR,li1,60.2600,24.4800,1.800000
FILLER_5_111,VPWR,li1,56.8100,24.4800,1.800000
FILLER_5_105,VPWR,li1,55.2000,24.4800,1.800000
FILLER_5_93,VPWR,li1,51.0600,24.4800,1.800000
FILLER_5_81,VPWR,li1,45.5400,24.4800,1.800000
FILLER_5_69,VPWR,li1,40.0200,24.4800,1.800000
FILLER_5_57,VPWR,li1,34.5000,24.4800,1.800000
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.800000
FILLER_5_51,VPWR,li1,29.9000,24.4800,1.800000
FILLER_5_39,VPWR,li1,26.2200,24.4800,1.800000
FILLER_5_27,VPWR,li1,20.7000,24.4800,1.800000
FILLER_5_15,VPWR,li1,15.1800,24.4800,1.800000
FILLER_5_3,VPWR,li1,9.6600,24.4800,1.800000
FILLER_4_189,VPWR,li1,92.6900,24.4800,1.800000
FILLER_4_177,VPWR,li1,89.7000,24.4800,1.800000
FILLER_4_165,VPWR,li1,84.1800,24.4800,1.800000
FILLER_4_153,VPWR,li1,78.6600,24.4800,1.800000
FILLER_4_141,VPWR,li1,73.1400,24.4800,1.800000
FILLER_4_139,VPWR,li1,69.6900,24.4800,1.800000
FILLER_4_133,VPWR,li1,68.0800,24.4800,1.800000
FILLER_4_121,VPWR,li1,63.9400,24.4800,1.800000
FILLER_4_109,VPWR,li1,58.4200,24.4800,1.800000
FILLER_4_97,VPWR,li1,52.9000,24.4800,1.800000
FILLER_4_85,VPWR,li1,47.3800,24.4800,1.800000
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.800000
FILLER_4_77,VPWR,li1,42.3200,24.4800,1.800000
FILLER_4_65,VPWR,li1,38.1800,24.4800,1.800000
FILLER_4_53,VPWR,li1,32.6600,24.4800,1.800000
FILLER_4_41,VPWR,li1,27.1400,24.4800,1.800000
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.800000
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.800000
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.800000
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.800000
FILLER_3_189,VPWR,li1,92.6900,19.0400,1.800000
FILLER_3_181,VPWR,li1,90.6200,19.0400,1.800000
FILLER_3_169,VPWR,li1,86.0200,19.0400,1.800000
FILLER_3_167,VPWR,li1,82.5700,19.0400,1.800000
FILLER_3_161,VPWR,li1,80.9600,19.0400,1.800000
FILLER_3_149,VPWR,li1,76.8200,19.0400,1.800000
FILLER_3_137,VPWR,li1,71.3000,19.0400,1.800000
FILLER_3_125,VPWR,li1,65.7800,19.0400,1.800000
FILLER_3_113,VPWR,li1,60.2600,19.0400,1.800000
FILLER_3_111,VPWR,li1,56.8100,19.0400,1.800000
FILLER_3_105,VPWR,li1,55.2000,19.0400,1.800000
FILLER_3_93,VPWR,li1,51.0600,19.0400,1.800000
FILLER_3_81,VPWR,li1,45.5400,19.0400,1.800000
FILLER_3_69,VPWR,li1,40.0200,19.0400,1.800000
FILLER_3_57,VPWR,li1,34.5000,19.0400,1.800000
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.800000
FILLER_3_51,VPWR,li1,29.9000,19.0400,1.800000
FILLER_3_39,VPWR,li1,26.2200,19.0400,1.800000
FILLER_3_27,VPWR,li1,20.7000,19.0400,1.800000
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.800000
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.800000
FILLER_2_189,VPWR,li1,92.6900,19.0400,1.800000
FILLER_2_177,VPWR,li1,89.7000,19.0400,1.800000
FILLER_2_165,VPWR,li1,84.1800,19.0400,1.800000
FILLER_2_153,VPWR,li1,78.6600,19.0400,1.800000
FILLER_2_141,VPWR,li1,73.1400,19.0400,1.800000
FILLER_2_139,VPWR,li1,69.6900,19.0400,1.800000
FILLER_2_133,VPWR,li1,68.0800,19.0400,1.800000
FILLER_2_121,VPWR,li1,63.9400,19.0400,1.800000
FILLER_2_109,VPWR,li1,58.4200,19.0400,1.800000
FILLER_2_97,VPWR,li1,52.9000,19.0400,1.800000
FILLER_2_85,VPWR,li1,47.3800,19.0400,1.800000
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.800000
FILLER_2_77,VPWR,li1,42.3200,19.0400,1.800000
FILLER_2_65,VPWR,li1,38.1800,19.0400,1.800000
FILLER_2_53,VPWR,li1,32.6600,19.0400,1.800000
FILLER_2_41,VPWR,li1,27.1400,19.0400,1.800000
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.800000
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.800000
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.800000
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.800000
FILLER_1_185,VPWR,li1,90.8500,13.6000,1.799968
FILLER_1_181,VPWR,li1,89.7000,13.6000,1.799968
FILLER_1_169,VPWR,li1,86.0200,13.6000,1.799969
FILLER_1_167,VPWR,li1,82.5700,13.6000,1.799971
FILLER_1_161,VPWR,li1,80.9600,13.6000,1.799971
FILLER_1_149,VPWR,li1,76.8200,13.6000,1.799973
FILLER_1_137,VPWR,li1,71.3000,13.6000,1.799975
FILLER_1_125,VPWR,li1,65.7800,13.6000,1.799977
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.799980
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.799982
FILLER_1_105,VPWR,li1,55.2000,13.6000,1.799982
FILLER_1_93,VPWR,li1,51.0600,13.6000,1.799984
FILLER_1_81,VPWR,li1,45.5400,13.6000,1.799986
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.799988
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.799990
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799992
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.799992
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.799994
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.799996
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799996
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799996
FILLER_0_189,VPWR,li1,92.6900,13.6000,1.799967
FILLER_0_181,VPWR,li1,90.6200,13.6000,1.799968
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.799969
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.799971
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.799972
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799974
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.799976
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.799977
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799980
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799982
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799983
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799985
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799987
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.799988
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799990
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799992
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799994
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799996
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799996
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799996
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799996
output18,VPWR,li1,92.0000,46.2400,1.799899
output17,VPWR,li1,92.0000,13.6000,1.799967
input16,VPWR,li1,92.2300,46.2400,1.799899
input15,VPWR,li1,89.4700,46.2400,1.799900
input14,VPWR,li1,83.9500,46.2400,1.799902
input13,VPWR,li1,77.5100,46.2400,1.799906
input12,VPWR,li1,73.8300,46.2400,1.799908
input11,VPWR,li1,65.5500,46.2400,1.799915
input10,VPWR,li1,63.7100,46.2400,1.799917
input9,VPWR,li1,53.5900,46.2400,1.799926
input8,VPWR,li1,51.2900,46.2400,1.799929
input7,VPWR,li1,41.6300,46.2400,1.799942
input6,VPWR,li1,39.7900,46.2400,1.799945
input5,VPWR,li1,29.6700,46.2400,1.799965
input4,VPWR,li1,23.6900,46.2400,1.799976
input3,VPWR,li1,17.7100,46.2400,1.799979
input2,VPWR,li1,11.7300,46.2400,1.799979
input1,VPWR,li1,7.5900,46.2400,1.799979
TAP_TAPCELL_ROW_13_75,VPWR,li1,83.0300,46.5460,1.799903
TAP_TAPCELL_ROW_13_74,VPWR,li1,70.1500,46.5460,1.799911
TAP_TAPCELL_ROW_13_73,VPWR,li1,57.2700,46.5460,1.799924
TAP_TAPCELL_ROW_13_72,VPWR,li1,44.3900,46.5460,1.799940
TAP_TAPCELL_ROW_13_71,VPWR,li1,31.5100,46.5460,1.799961
TAP_TAPCELL_ROW_13_70,VPWR,li1,18.6300,46.5460,1.799980
TAP_TAPCELL_ROW_12_69,VPWR,li1,70.1500,45.9330,1.799911
TAP_TAPCELL_ROW_12_68,VPWR,li1,44.3900,45.9330,1.799940
TAP_TAPCELL_ROW_12_67,VPWR,li1,18.6300,45.9330,1.799980
TAP_TAPCELL_ROW_11_66,VPWR,li1,83.0300,41.1060,1.799952
TAP_TAPCELL_ROW_11_65,VPWR,li1,57.2700,41.1060,1.799959
TAP_TAPCELL_ROW_11_64,VPWR,li1,31.5100,41.1060,1.799981
TAP_TAPCELL_ROW_10_63,VPWR,li1,70.1500,40.4930,1.799954
TAP_TAPCELL_ROW_10_62,VPWR,li1,44.3900,40.4930,1.799968
TAP_TAPCELL_ROW_10_61,VPWR,li1,18.6300,40.4930,1.799990
TAP_TAPCELL_ROW_9_60,VPWR,li1,83.0300,35.6660,1.800000
TAP_TAPCELL_ROW_9_59,VPWR,li1,57.2700,35.6660,1.800000
TAP_TAPCELL_ROW_9_58,VPWR,li1,31.5100,35.6660,1.800000
TAP_TAPCELL_ROW_8_57,VPWR,li1,70.1500,35.0530,1.800000
TAP_TAPCELL_ROW_8_56,VPWR,li1,44.3900,35.0530,1.800000
TAP_TAPCELL_ROW_8_55,VPWR,li1,18.6300,35.0530,1.800000
TAP_TAPCELL_ROW_7_54,VPWR,li1,83.0300,30.2260,1.800000
TAP_TAPCELL_ROW_7_53,VPWR,li1,57.2700,30.2260,1.800000
TAP_TAPCELL_ROW_7_52,VPWR,li1,31.5100,30.2260,1.800000
TAP_TAPCELL_ROW_6_51,VPWR,li1,70.1500,29.6130,1.800000
TAP_TAPCELL_ROW_6_50,VPWR,li1,44.3900,29.6130,1.800000
TAP_TAPCELL_ROW_6_49,VPWR,li1,18.6300,29.6130,1.800000
TAP_TAPCELL_ROW_5_48,VPWR,li1,83.0300,24.7860,1.800000
TAP_TAPCELL_ROW_5_47,VPWR,li1,57.2700,24.7860,1.800000
TAP_TAPCELL_ROW_5_46,VPWR,li1,31.5100,24.7860,1.800000
TAP_TAPCELL_ROW_4_45,VPWR,li1,70.1500,24.1730,1.800000
TAP_TAPCELL_ROW_4_44,VPWR,li1,44.3900,24.1730,1.800000
TAP_TAPCELL_ROW_4_43,VPWR,li1,18.6300,24.1730,1.800000
TAP_TAPCELL_ROW_3_42,VPWR,li1,83.0300,19.3460,1.800000
TAP_TAPCELL_ROW_3_41,VPWR,li1,57.2700,19.3460,1.800000
TAP_TAPCELL_ROW_3_40,VPWR,li1,31.5100,19.3460,1.800000
TAP_TAPCELL_ROW_2_39,VPWR,li1,70.1500,18.7330,1.800000
TAP_TAPCELL_ROW_2_38,VPWR,li1,44.3900,18.7330,1.800000
TAP_TAPCELL_ROW_2_37,VPWR,li1,18.6300,18.7330,1.800000
TAP_TAPCELL_ROW_1_36,VPWR,li1,83.0300,13.9060,1.799970
TAP_TAPCELL_ROW_1_35,VPWR,li1,57.2700,13.9060,1.799981
TAP_TAPCELL_ROW_1_34,VPWR,li1,31.5100,13.9060,1.799992
TAP_TAPCELL_ROW_0_33,VPWR,li1,83.0300,13.2930,1.799970
TAP_TAPCELL_ROW_0_32,VPWR,li1,70.1500,13.2930,1.799976
TAP_TAPCELL_ROW_0_31,VPWR,li1,57.2700,13.2930,1.799981
TAP_TAPCELL_ROW_0_30,VPWR,li1,44.3900,13.2930,1.799987
TAP_TAPCELL_ROW_0_29,VPWR,li1,31.5100,13.2930,1.799992
TAP_TAPCELL_ROW_0_28,VPWR,li1,18.6300,13.2930,1.799996
PHY_EDGE_ROW_13_Left_27,VPWR,li1,6.2100,46.2400,1.799979
PHY_EDGE_ROW_12_Left_26,VPWR,li1,6.2100,46.2400,1.799979
PHY_EDGE_ROW_11_Left_25,VPWR,li1,6.2100,40.8000,1.799990
PHY_EDGE_ROW_10_Left_24,VPWR,li1,6.2100,40.8000,1.799990
PHY_EDGE_ROW_9_Left_23,VPWR,li1,6.2100,35.3600,1.800000
PHY_EDGE_ROW_8_Left_22,VPWR,li1,6.2100,35.3600,1.800000
PHY_EDGE_ROW_7_Left_21,VPWR,li1,6.2100,29.9200,1.800000
PHY_EDGE_ROW_6_Left_20,VPWR,li1,6.2100,29.9200,1.800000
PHY_EDGE_ROW_5_Left_19,VPWR,li1,6.2100,24.4800,1.800000
PHY_EDGE_ROW_4_Left_18,VPWR,li1,6.2100,24.4800,1.800000
PHY_EDGE_ROW_3_Left_17,VPWR,li1,6.2100,19.0400,1.800000
PHY_EDGE_ROW_2_Left_16,VPWR,li1,6.2100,19.0400,1.800000
PHY_EDGE_ROW_1_Left_15,VPWR,li1,6.2100,13.6000,1.799996
PHY_EDGE_ROW_0_Left_14,VPWR,li1,6.2100,13.6000,1.799996
PHY_EDGE_ROW_13_Right_13,VPWR,li1,93.6100,46.2400,1.799899
PHY_EDGE_ROW_12_Right_12,VPWR,li1,93.6100,46.2400,1.799899
PHY_EDGE_ROW_11_Right_11,VPWR,li1,93.6100,40.8000,1.799951
PHY_EDGE_ROW_10_Right_10,VPWR,li1,93.6100,40.8000,1.799951
PHY_EDGE_ROW_9_Right_9,VPWR,li1,93.6100,35.3600,1.800000
PHY_EDGE_ROW_8_Right_8,VPWR,li1,93.6100,35.3600,1.800000
PHY_EDGE_ROW_7_Right_7,VPWR,li1,93.6100,29.9200,1.800000
PHY_EDGE_ROW_6_Right_6,VPWR,li1,93.6100,29.9200,1.800000
PHY_EDGE_ROW_5_Right_5,VPWR,li1,93.6100,24.4800,1.800000
PHY_EDGE_ROW_4_Right_4,VPWR,li1,93.6100,24.4800,1.800000
PHY_EDGE_ROW_3_Right_3,VPWR,li1,93.6100,19.0400,1.800000
PHY_EDGE_ROW_2_Right_2,VPWR,li1,93.6100,19.0400,1.800000
PHY_EDGE_ROW_1_Right_1,VPWR,li1,93.6100,13.6000,1.799967
PHY_EDGE_ROW_0_Right_0,VPWR,li1,93.6100,13.6000,1.799967
_79_,VPWR,li1,88.5500,40.8000,1.799951
_78_,VPWR,li1,62.1000,40.8000,1.799957
_77_,VPWR,li1,65.5500,40.8000,1.799955
_76_,VPWR,li1,57.9600,40.8000,1.799958
_75_,VPWR,li1,67.8500,40.8000,1.799954
_74_,VPWR,li1,60.4900,40.8000,1.799957
_73_,VPWR,li1,59.3400,40.8000,1.799958
_72_,VPWR,li1,59.5700,46.2400,1.799921
_71_,VPWR,li1,38.1800,46.2400,1.799949
_70_,VPWR,li1,37.9500,40.8000,1.799974
_69_,VPWR,li1,63.7100,40.8000,1.799956
_68_,VPWR,li1,71.9900,40.8000,1.799954
_67_,VPWR,li1,48.5300,40.8000,1.799964
_66_,VPWR,li1,52.6700,40.8000,1.799962
_65_,VPWR,li1,54.9700,46.2400,1.799926
_64_,VPWR,li1,72.4500,46.2400,1.799909
_63_,VPWR,li1,68.3100,46.2400,1.799913
_62_,VPWR,li1,71.7600,46.2400,1.799909
_61_,VPWR,li1,76.1300,46.2400,1.799906
_60_,VPWR,li1,65.5500,46.2400,1.799915
_59_,VPWR,li1,68.3100,46.2400,1.799913
_58_,VPWR,li1,62.1000,46.2400,1.799917
_57_,VPWR,li1,55.4300,40.8000,1.799960
_56_,VPWR,li1,60.0300,46.2400,1.799919
_55_,VPWR,li1,63.0200,46.2400,1.799917
_54_,VPWR,li1,37.4900,46.2400,1.799949
_53_,VPWR,li1,46.6900,46.2400,1.799935
_52_,VPWR,li1,50.3700,46.2400,1.799931
_51_,VPWR,li1,46.9200,46.2400,1.799935
_50_,VPWR,li1,44.8500,40.8000,1.799968
_49_,VPWR,li1,49.4500,46.2400,1.799931
_48_,VPWR,li1,46.6900,40.8000,1.799966
_47_,VPWR,li1,40.0200,40.8000,1.799972
_46_,VPWR,li1,36.1100,46.2400,1.799954
_45_,VPWR,li1,34.2700,46.2400,1.799957
_44_,VPWR,li1,40.9400,46.2400,1.799945
_43_,VPWR,li1,43.4700,46.2400,1.799940
_42_,VPWR,li1,43.4700,46.2400,1.799940
_41_,VPWR,li1,78.4300,46.2400,1.799905
_40_,VPWR,li1,74.7500,40.8000,1.799953
_39_,VPWR,li1,66.9300,46.2400,1.799913
