Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_17_Left_45,VPWR,li1,6.2100,57.1200,1.799999
PHY_EDGE_ROW_16_Left_44,VPWR,li1,6.2100,57.1200,1.799999
PHY_EDGE_ROW_15_Left_43,VPWR,li1,6.2100,51.6800,1.799996
PHY_EDGE_ROW_14_Left_42,VPWR,li1,6.2100,51.6800,1.799996
PHY_EDGE_ROW_13_Left_41,VPWR,li1,6.2100,46.2400,1.799997
PHY_EDGE_ROW_12_Left_40,VPWR,li1,6.2100,46.2400,1.799997
PHY_EDGE_ROW_11_Left_39,VPWR,li1,6.2100,40.8000,1.799999
PHY_EDGE_ROW_10_Left_38,VPWR,li1,6.2100,40.8000,1.799999
PHY_EDGE_ROW_9_Left_37,VPWR,li1,6.2100,35.3600,1.799996
PHY_EDGE_ROW_8_Left_36,VPWR,li1,6.2100,35.3600,1.799996
PHY_EDGE_ROW_7_Left_35,VPWR,li1,6.2100,29.9200,1.799991
PHY_EDGE_ROW_6_Left_34,VPWR,li1,6.2100,29.9200,1.799991
PHY_EDGE_ROW_5_Left_33,VPWR,li1,6.2100,24.4800,1.799998
PHY_EDGE_ROW_4_Left_32,VPWR,li1,6.2100,24.4800,1.799998
PHY_EDGE_ROW_3_Left_31,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_2_Left_30,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_1_Left_29,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_0_Left_28,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_27_Right_27,VPWR,li1,53.5900,84.3200,1.799999
PHY_EDGE_ROW_26_Right_26,VPWR,li1,53.5900,84.3200,1.799999
PHY_EDGE_ROW_25_Right_25,VPWR,li1,53.5900,78.8800,1.799994
PHY_EDGE_ROW_24_Right_24,VPWR,li1,53.5900,78.8800,1.799994
PHY_EDGE_ROW_23_Right_23,VPWR,li1,53.5900,73.4400,1.799994
PHY_EDGE_ROW_22_Right_22,VPWR,li1,53.5900,73.4400,1.799994
PHY_EDGE_ROW_21_Right_21,VPWR,li1,53.5900,68.0000,1.799979
PHY_EDGE_ROW_20_Right_20,VPWR,li1,53.5900,68.0000,1.799979
PHY_EDGE_ROW_19_Right_19,VPWR,li1,53.5900,62.5600,1.799996
PHY_EDGE_ROW_18_Right_18,VPWR,li1,53.5900,62.5600,1.799996
PHY_EDGE_ROW_17_Right_17,VPWR,li1,53.5900,57.1200,1.799997
PHY_EDGE_ROW_16_Right_16,VPWR,li1,53.5900,57.1200,1.799997
PHY_EDGE_ROW_15_Right_15,VPWR,li1,53.5900,51.6800,1.799991
PHY_EDGE_ROW_14_Right_14,VPWR,li1,53.5900,51.6800,1.799991
PHY_EDGE_ROW_13_Right_13,VPWR,li1,53.5900,46.2400,1.799994
PHY_EDGE_ROW_12_Right_12,VPWR,li1,53.5900,46.2400,1.799994
PHY_EDGE_ROW_11_Right_11,VPWR,li1,53.5900,40.8000,1.799999
PHY_EDGE_ROW_10_Right_10,VPWR,li1,53.5900,40.8000,1.799999
PHY_EDGE_ROW_9_Right_9,VPWR,li1,53.5900,35.3600,1.799993
PHY_EDGE_ROW_8_Right_8,VPWR,li1,53.5900,35.3600,1.799993
PHY_EDGE_ROW_7_Right_7,VPWR,li1,53.5900,29.9200,1.799982
PHY_EDGE_ROW_6_Right_6,VPWR,li1,53.5900,29.9200,1.799982
PHY_EDGE_ROW_5_Right_5,VPWR,li1,53.5900,24.4800,1.799994
PHY_EDGE_ROW_4_Right_4,VPWR,li1,53.5900,24.4800,1.799994
PHY_EDGE_ROW_3_Right_3,VPWR,li1,53.5900,19.0400,1.799996
PHY_EDGE_ROW_2_Right_2,VPWR,li1,53.5900,19.0400,1.799996
PHY_EDGE_ROW_1_Right_1,VPWR,li1,53.5900,13.6000,1.800000
PHY_EDGE_ROW_0_Right_0,VPWR,li1,53.5900,13.6000,1.800000
_116_,VPWR,li1,46.4600,78.8800,1.799994
_115_,VPWR,li1,45.5400,73.4400,1.799994
_114_,VPWR,li1,45.0800,62.5600,1.799996
_113_,VPWR,li1,46.4600,51.6800,1.799991
_112_,VPWR,li1,46.4600,40.8000,1.799999
_111_,VPWR,li1,45.5400,24.4800,1.799994
_110_,VPWR,li1,48.3000,19.0400,1.799996
_109_,VPWR,li1,48.3000,13.6000,1.800000
_108_,VPWR,li1,34.5000,78.8800,1.799995
_107_,VPWR,li1,26.6800,73.4400,1.799996
_106_,VPWR,li1,23.9200,62.5600,1.799998
_105_,VPWR,li1,24.8400,46.2400,1.799996
_104_,VPWR,li1,24.8400,35.3600,1.799996
_103_,VPWR,li1,22.5400,24.4800,1.799998
_102_,VPWR,li1,37.7200,19.0400,1.799997
_101_,VPWR,li1,36.3400,78.8800,1.799995
_100_,VPWR,li1,28.9800,73.4400,1.799996
_099_,VPWR,li1,24.8400,62.5600,1.799998
_098_,VPWR,li1,26.6800,46.2400,1.799996
_097_,VPWR,li1,30.3600,40.8000,1.799999
_096_,VPWR,li1,25.3000,29.9200,1.799989
_095_,VPWR,li1,39.5600,24.4800,1.799995
_094_,VPWR,li1,38.6400,68.0000,1.799979
_093_,VPWR,li1,30.3600,68.0000,1.799984
_092_,VPWR,li1,30.3600,57.1200,1.799997
_091_,VPWR,li1,36.8000,46.2400,1.799994
_090_,VPWR,li1,36.3400,29.9200,1.799984
_089_,VPWR,li1,26.6800,24.4800,1.799996
_088_,VPWR,li1,39.5600,73.4400,1.799994
_087_,VPWR,li1,25.3000,78.8800,1.799997
_086_,VPWR,li1,26.6800,57.1200,1.799998
_085_,VPWR,li1,37.2600,46.2400,1.799994
_084_,VPWR,li1,36.3400,35.3600,1.799994
_083_,VPWR,li1,13.8000,35.3600,1.799996
_082_,VPWR,li1,20.0100,40.8000,1.799999
_081_,VPWR,li1,46.6900,78.8800,1.799994
_080_,VPWR,li1,50.1400,78.8800,1.799994
_079_,VPWR,li1,49.9100,84.3200,1.799999
_078_,VPWR,li1,40.7100,84.3200,1.799999
_077_,VPWR,li1,50.8300,62.5600,1.799996
_076_,VPWR,li1,38.8700,73.4400,1.799994
_075_,VPWR,li1,36.3400,84.3200,1.800000
_074_,VPWR,li1,37.9500,84.3200,1.799999
_073_,VPWR,li1,40.7100,84.3200,1.799999
_072_,VPWR,li1,32.8900,68.0000,1.799982
_071_,VPWR,li1,37.0300,62.5600,1.799997
_070_,VPWR,li1,38.6400,62.5600,1.799997
_069_,VPWR,li1,33.3500,62.5600,1.799997
_068_,VPWR,li1,39.3300,57.1200,1.799997
_067_,VPWR,li1,41.1700,62.5600,1.799996
_066_,VPWR,li1,39.3300,51.6800,1.799991
_065_,VPWR,li1,40.2500,57.1200,1.799997
_064_,VPWR,li1,49.6800,51.6800,1.799991
_063_,VPWR,li1,33.3500,57.1200,1.799997
_062_,VPWR,li1,42.5500,51.6800,1.799991
_061_,VPWR,li1,41.1700,40.8000,1.799999
_060_,VPWR,li1,33.1200,40.8000,1.799999
_059_,VPWR,li1,40.2500,40.8000,1.799999
_058_,VPWR,li1,30.5900,46.2400,1.799995
_057_,VPWR,li1,42.5500,46.2400,1.799994
_056_,VPWR,li1,32.4300,35.3600,1.799995
_055_,VPWR,li1,48.0700,46.2400,1.799994
_054_,VPWR,li1,43.0100,29.9200,1.799982
_053_,VPWR,li1,51.2900,24.4800,1.799994
_052_,VPWR,li1,45.3100,68.0000,1.799979
_051_,VPWR,li1,23.6900,68.0000,1.799988
_050_,VPWR,li1,37.0300,57.1200,1.799997
_049_,VPWR,li1,37.0300,40.8000,1.799999
_048_,VPWR,li1,33.8100,24.4800,1.799996
